,row_id,area__rucc,area__urban_influence,econ__economic_typology,econ__pct_civilian_labor,econ__pct_unemployment,econ__pct_uninsured_adults,econ__pct_uninsured_children,demo__pct_female,demo__pct_below_18_years_of_age,demo__pct_aged_65_years_and_older,demo__pct_hispanic,demo__pct_non_hispanic_african_american,demo__pct_non_hispanic_white,demo__pct_american_indian_or_alaskan_native,demo__pct_asian,demo__pct_adults_less_than_a_high_school_diploma,demo__pct_adults_with_high_school_diploma,demo__pct_adults_with_some_college,demo__pct_adults_bachelors_or_higher,demo__birth_rate_per_1k,demo__death_rate_per_1k,health__pct_adult_obesity,health__pct_adult_smoking,health__pct_diabetes,health__pct_low_birthweight,health__pct_excessive_drinking,health__pct_physical_inacticity,health__air_pollution_particulate_matter,health__homicides_per_100k,health__motor_vehicle_crash_deaths_per_100k,health__pop_per_dentist,health__pop_per_primary_care_physician,yr,poverty_rate,prediction_label
431,856,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.591,0.027,0.082,0.015,0.503,0.193,0.121,0.015,0.019,0.902,0,0.035,0.061752986,0.20717132,0.24302788,0.4880478,10,7,0.209,0.117,0.052,0.076,0.205,0.14,11,1.67,5.03,1219,590,b,12.4,12.48799991
432,857,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Mining-dependent,0.413,0.071,0.188,0.085,0.453,0.212,0.166,0.015,0.045,0.925,0,0.01,0.14614615,0.4214214,0.2962963,0.13613613,12,11,0.313,0.251,0.108,0.077,0.163,0.344,14,,18.53,4670,2369,b,16.4,17.74899987
433,858,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Recreation,0.432,0.083,0.187,0.063,0.491,0.205,0.163,0.052,0.006,0.888,0.012,0.018,0.09109109,0.2932933,0.3973974,0.21821822,9,7,0.326,0.181,0.091,0.068,0.197,0.222,10,,14.7,11210,,b,12.6,12.60000038
434,860,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.505,0.052,0.208,0.089,0.505,0.289,0.109,0.099,0.117,0.735,0.004,0.018,0.102926336,0.25630677,0.30676085,0.33400604,11,6,0.27,0.163,0.083,0.073,0.138,0.194,12,4.5,13.04,4089,1700,a,9.4,11.17900003
435,861,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.459,0.068,0.182,0.049,0.511,0.236,0.162,0.007,0.041,0.916,0,0,0.1391129,0.42842743,0.28326613,0.14919356,12,11,0.301,0.216,0.118,0.095,0.168,0.343,14,1.83,13.48,1750,1589,b,18.8,18.79999924
436,862,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.485,0.052,0.188,0.074,0.501,0.264,0.101,0.025,0.208,0.74,0.005,0.031,0.13233832,0.2915423,0.35422885,0.22189055,12,7,0.313,0.232,0.117,0.093,0.157,0.259,12,,19.28,5810,1910,a,10.9,10.89999962
437,865,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Recreation,0.445,0.076,0.157,0.061,0.49,0.239,0.162,0.016,0.005,0.958,0.012,0,0.114885114,0.45654345,0.2857143,0.14285715,13,9,0.268,0.204,0.111,0.062,0.198,0.24,12,,20.59,5419,1699,a,13.9,13.89999962
438,866,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Mining-dependent,0.514,0.041,0.296,0.124,0.506,0.24,0.13,0.163,0.031,0.705,0.077,0.016,0.13939394,0.35050505,0.24141414,0.26868686,16,9,0.294,0.165,0.109,0.074,0.109,0.288,10,,20.01,1829,1669,a,18,18
439,868,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.492,0.054,0.193,0.076,0.502,0.288,0.105,0.091,0.033,0.775,0,0.081,0.085,0.194,0.269,0.452,11,6,0.259,0.124,0.105,0.072,0.186,0.173,14,0.6,8.93,2669,2499,a,6.3,6.300000191
440,870,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.566,0.043,0.089,0.042,0.516,0.25,0.114,0.061,0.166,0.595,0,0.154,0.060455896,0.13478692,0.20515361,0.5996036,11,5,0.244,0.085,0.073,0.077,0.144,0.173,13,1.54,6.99,1280,529,b,6.1,6.099999905
441,871,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.522,0.027,0.383,0.184,0.486,0.304,0.123,0.608,0.012,0.372,0.021,0.006,0.31943032,0.30620548,0.22583927,0.14852493,16,6,0.326,,0.089,0.081,,0.271,9,,30.11,10249,2580,b,15.1,14.92800006
442,874,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.352,0.084,0.223,0.057,0.49,0.182,0.251,0.013,0.002,0.967,0.005,0,0.15625,0.40625,0.33366936,0.10383064,11,14,0.331,0.219,0.137,0.05,,0.218,11,,23.33,4179,2860,a,20.4,20.31300008
443,877,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.459,0.079,0.243,0.071,0.502,0.226,0.148,0.016,0.018,0.943,0.006,0.001,0.19740778,0.3878365,0.26121634,0.15353939,10,11,0.368,0.258,0.13,0.108,,0.341,13,,15.32,3399,3369,b,18.4,19.73299999
444,880,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Recreation,0.532,0.063,0.127,0.049,0.513,0.234,0.134,0.063,0.017,0.888,0.007,0.02,0.058882236,0.31137726,0.29041916,0.33932135,8,8,0.256,0.185,0.067,0.075,0.186,0.236,11,0.95,8.52,1489,1809,b,6,6
445,882,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.511,0.051,0.229,0.093,0.515,0.2,0.139,0.047,0.287,0.63,0,0.021,0.0989011,0.22177823,0.27672327,0.4025974,13,8,0.264,0.175,0.109,0.092,0.229,0.224,13,10.4,15.68,970,789,a,14.9,17.42800016
446,883,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.491,0.07,0.194,0.082,0.501,0.232,0.188,0.023,0.009,0.962,0,0.008,0.13478692,0.43508425,0.29930624,0.1308226,12,12,0.297,0.271,0.12,0.073,0.133,0.308,14,,29.59,5760,8600,b,14.9,13.923
447,884,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Federal/State government-dependent,0.543,0.06,0.089,0.028,0.493,0.199,0.134,0.046,0.026,0.871,0.008,0.038,0.067067064,0.27527526,0.2762763,0.3813814,7,7,0.231,0.141,0.065,0.069,0.186,0.197,11,,8.57,2559,1769,b,7.6,6.812999954
448,886,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.337,0.091,0.263,0.137,0.509,0.327,0.092,0.016,0.005,0.198,0.776,0,0.17810945,0.22189055,0.39303482,0.20696518,19,11,0.395,0.357,0.14,0.089,0.294,0.333,9,,50.35,1619,2390,a,25,32.185
449,889,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Recreation,0.3,0.047,0.397,0.229,0.501,0.182,0.269,0.261,0.006,0.704,0.015,0.001,0.19085488,0.27733597,0.31013918,0.22166999,9,15,0.284,,0.125,,,0.291,9,,,1709,,b,17.8,17.79999924
450,892,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.423,0.052,0.336,0.136,0.486,0.237,0.132,0.149,0.452,0.385,0.003,0.008,0.20479521,0.36563435,0.28071928,0.14885116,12,8,0.419,0.254,0.13,0.103,0.186,0.249,13,14.5,43.01,3900,4189,b,24.8,24.79999924
451,894,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Farm-dependent,0.358,0.054,0.287,0.084,0.509,0.347,0.072,0.03,0.003,0.243,0.729,0.007,0.12835822,0.40497512,0.32537314,0.14129353,14,4,0.449,0.327,0.139,,0.225,0.336,10,,,,,b,44.3,44.29999924
452,895,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.537,0.032,0.101,0.021,0.499,0.235,0.137,0.033,0.043,0.888,0.011,0.023,0.05759682,0.2780536,0.35451838,0.30983117,13,8,0.284,0.154,0.087,0.06,0.195,0.226,11,0.9,8.24,1460,1499,a,11.2,11.19999981
453,899,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.474,0.063,0.267,0.091,0.507,0.281,0.107,0.263,0.239,0.425,0.012,0.031,0.20951417,0.33097166,0.29959515,0.15991902,17,9,0.382,0.252,0.125,0.074,0.15,0.328,9,17.9,14.44,2670,1820,a,21.7,21.70000076
454,901,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.477,0.061,0.165,0.035,0.499,0.228,0.18,0.011,0.004,0.977,0.012,0,0.106467664,0.38308457,0.33034825,0.1800995,12,10,0.317,,0.108,0.103,,0.277,14,,16.62,9590,,a,11.8,11.80000019
455,902,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.554,0.025,0.222,0.115,0.491,0.263,0.176,0.152,0.01,0.817,0.012,0.004,0.13861386,0.3138614,0.32079208,0.22673267,13,13,0.31,0.211,0.107,0.057,,0.262,12,,,4509,4530,b,11.9,11.89999962
456,903,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.443,0.066,0.156,0.032,0.508,0.163,0.155,0.025,0.056,0.877,0,0.021,0.07591093,0.29453442,0.2813765,0.34817815,9,10,0.286,,0.096,0.076,,0.226,11,,10.93,2700,1539,a,22.1,22.10000038
457,904,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.514,0.046,0.119,0.033,0.504,0.239,0.144,0.062,0.063,0.816,0,0.022,0.07669021,0.28557014,0.31786075,0.3198789,13,8,0.308,0.186,0.082,0.065,0.241,0.224,11,2.2,8.46,1479,1279,a,12,12
458,906,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.409,0.054,0.352,0.145,0.486,0.264,0.163,0.211,0.143,0.624,0.025,0.007,0.21890548,0.3323383,0.28159204,0.16716418,15,10,0.326,0.247,0.118,0.079,,0.316,10,2.3,34.62,3389,4259,a,18.8,18.79999924
459,907,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.506,0.055,0.177,0.061,0.506,0.241,0.124,0.035,0.048,0.902,0.007,0.008,0.10547667,0.29411766,0.30831644,0.29208925,15,9,0.311,0.261,0.109,0.078,0.195,0.27,13,2.92,9.39,2150,1289,b,15.2,15.19999981
460,908,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.384,0.069,0.185,0.062,0.509,0.202,0.179,0.019,0.02,0.931,0,0.01,0.106467664,0.35323384,0.35721394,0.18308458,13,12,0.347,0.261,0.148,0.093,0.103,0.325,13,,15.06,1480,800,a,20.6,20.60000038
461,909,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.46,0.061,0.321,0.154,0.485,0.191,0.253,0.656,0.003,0.324,0.046,0.006,0.24671385,0.26996967,0.30535895,0.17795753,9,6,0.212,0.186,0.079,0.144,,0.215,12,,56.15,,,a,28.8,28.79999924
462,910,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.452,0.082,0.265,0.166,0.489,0.203,0.181,0.222,0.015,0.698,0.024,0.016,0.13346614,0.28386453,0.37250996,0.21015936,10,12,0.235,0.219,0.088,0.08,0.18,0.19,11,,11.34,1370,1279,b,18.3,18.29999924
463,911,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.402,0.064,0.255,0.088,0.507,0.234,0.159,0.044,0.299,0.658,0,0.008,0.19169961,0.40513834,0.27964428,0.12351779,14,13,0.347,0.219,0.126,0.108,,0.314,12,5.8,20.61,2230,1150,a,28.3,28.29999924
464,912,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Recreation,0.501,0.08,0.197,0.07,0.504,0.196,0.225,0.026,0,0.95,0.01,0,0.076076075,0.34834835,0.32832834,0.24724725,10,13,0.306,0.12,0.1,0.068,0.146,0.206,11,,14.55,2950,2489,b,12,12
465,913,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.38,0.081,0.264,0.086,0.514,0.246,0.148,0.059,0.303,0.579,0.029,0.019,0.18737476,0.36773548,0.31563127,0.12925851,12,12,0.348,0.267,0.119,0.096,0.08,0.33,12,9.5,18.66,3560,2219,a,28.3,23.73999975
466,915,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.356,0.101,0.328,0.099,0.518,0.257,0.148,0.008,0.713,0.269,0.002,0,0.35118434,0.31101957,0.22760041,0.110195674,15,11,0.435,0.135,0.197,0.129,,0.39,13,,31.97,5539,5600,a,34.4,34.40000153
467,917,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.474,0.027,0.146,0.07,0.5,0.341,0.084,0.081,0.007,0.852,0.01,0.022,0.04723618,0.21005026,0.39396986,0.3487437,18,5,0.251,0.059,0.056,0.07,0.072,0.159,12,1.2,6.89,1599,2089,b,6.8,9.613999867
468,918,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.403,0.082,0.293,0.115,0.502,0.231,0.141,0.097,0.549,0.335,0.004,0.006,0.20340681,0.3537074,0.26853707,0.1743487,12,10,0.371,0.181,0.146,0.123,0.108,0.322,12,8.05,28.02,5510,5759,b,25.5,25.5
469,919,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.397,0.058,0.289,0.102,0.488,0.311,0.153,0.012,0,0.407,0.536,0.007,0.15731463,0.38376755,0.30561122,0.15330662,13,8,0.379,0.223,0.14,,0.213,0.349,11,,84.51,,,b,33.7,33.70000076
470,920,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.485,0.037,0.316,0.106,0.488,0.331,0.087,0.57,0.028,0.351,0.014,0.029,0.35584676,0.24596775,0.2782258,0.119959675,19,7,0.347,0.102,0.074,0.07,0.114,0.289,12,,29.8,4000,1939,b,15.9,15.35699993
471,922,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.356,0.078,0.248,0.097,0.571,0.203,0.174,0.046,0.314,0.62,0,0.013,0.18932527,0.42396778,0.25881168,0.12789527,7,9,0.304,0.17,0.124,0.108,,0.314,13,,16.56,12959,1169,b,23.6,23.333
472,923,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Nonspecialized,0.315,0.109,0.254,0.083,0.464,0.217,0.149,0.007,0.691,0.276,0,0.002,0.2945813,0.36059114,0.2,0.14482759,12,13,0.397,0.228,0.189,0.152,0.132,0.373,10,16,39.29,3120,3140,a,34.8,34.79999924
473,925,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Recreation,0.417,0.048,0.276,0.162,0.522,0.159,0.322,0.088,0.005,0.89,0.007,0,0.112919636,0.2716175,0.33163783,0.28382504,8,15,0.251,0.18,0.131,0.076,,0.299,9,,16.48,2399,1189,b,14.6,14.60000038
474,926,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Recreation,0.519,0.066,0.164,0.056,0.5,0.212,0.185,0.003,0.013,0.966,0,0.002,0.116935484,0.41935483,0.2671371,0.19657259,10,10,0.315,0.197,0.118,0.076,0.188,0.302,13,,20.33,2760,1999,b,12.4,13.25300012
475,927,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Farm-dependent,0.533,0.041,0.126,0.052,0.504,0.227,0.212,0.025,0.005,0.97,0.003,0.013,0.08283433,0.39021957,0.33832335,0.18862276,11,13,0.356,0.088,0.092,0.07,0.165,0.282,10,,,2670,3589,a,9.8,11.27700003
476,929,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.371,0.081,0.252,0.079,0.504,0.218,0.184,0.026,0.497,0.463,0,0.003,0.20241691,0.36858007,0.2839879,0.1450151,11,12,0.379,0.22,0.149,0.11,0.123,0.311,12,9.56,31.42,3599,2040,b,27.9,27.65499989
477,933,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.384,0.081,0.23,0.046,0.493,0.205,0.186,0.028,0.028,0.92,0.004,0.005,0.20461383,0.48044133,0.17251755,0.14242728,11,12,0.304,0.238,0.118,0.079,0.134,0.322,13,,28.9,1979,4620,a,14,14
478,935,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Mining-dependent,0.494,0.037,0.268,0.099,0.514,0.26,0.121,0.154,0.154,0.58,0.041,0.034,0.1330604,0.25076765,0.3091095,0.30706245,16,9,0.308,0.226,0.11,0.086,0.153,0.283,10,9.6,12.56,1069,1159,a,15.8,15.80000019
479,938,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Farm-dependent,0.617,0.021,0.205,0.112,0.484,0.234,0.228,0.03,0.002,0.946,0,0.001,0.058467742,0.33165324,0.3356855,0.27419356,7,8,0.28,0.146,0.082,,0.217,0.31,13,,,,,b,15.4,12.04400002
480,940,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Manufacturing-dependent,0.502,0.055,0.138,0.078,0.488,0.201,0.224,0.034,0,0.952,0.002,0.012,0.11935808,0.43630892,0.3089268,0.13540623,10,12,0.299,0.245,0.101,0.043,0.257,0.234,12,,24.05,5049,15200,a,12,12.41200001
481,942,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.557,0.033,0.273,0.14,0.506,0.255,0.178,0.126,0.021,0.753,0.068,0,0.15779284,0.41916746,0.27008712,0.15295257,11,12,0.307,0.325,0.131,0.088,0.221,0.343,10,,26.81,9639,2340,b,11.9,11.89999962
482,944,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Federal/State government-dependent,0.506,0.035,0.209,0.115,0.507,0.227,0.112,0.072,0.041,0.746,0.033,0.04,0.091897234,0.25592884,0.33695653,0.3152174,11,7,0.3,0.201,0.091,0.062,0.16,0.244,10,2.13,8.89,2600,1969,b,12.1,12.10000038
483,945,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.503,0.05,0.226,0.133,0.509,0.287,0.09,0.24,0.204,0.359,0.003,0.175,0.10978044,0.16766468,0.2804391,0.44211578,14,4,0.252,0.104,0.076,0.095,0.155,0.221,9,4.74,9.67,2329,1470,b,7.9,11.28799997
484,946,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.603,0.029,0.113,0.042,0.505,0.197,0.086,0.044,0.047,0.823,0.006,0.06,0.05163853,0.17279047,0.2631579,0.5124131,13,5,0.241,0.129,0.053,0.073,0.224,0.177,11,1.83,6.87,509,580,b,16.8,16.79999924
485,947,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Federal/State government-dependent,0.44,0.066,0.236,0.069,0.525,0.248,0.144,0.022,0.482,0.481,0.006,0,0.13086914,0.3116883,0.3126873,0.24475524,13,11,0.368,0.26,0.137,0.127,0.155,0.345,12,11.2,21.13,2189,1450,a,22.4,21.869
