row_id,area__rucc,area__urban_influence,econ__economic_typology,econ__pct_civilian_labor,econ__pct_unemployment,econ__pct_uninsured_adults,econ__pct_uninsured_children,demo__pct_female,demo__pct_below_18_years_of_age,demo__pct_aged_65_years_and_older,demo__pct_hispanic,demo__pct_non_hispanic_african_american,demo__pct_non_hispanic_white,demo__pct_american_indian_or_alaskan_native,demo__pct_asian,demo__pct_adults_less_than_a_high_school_diploma,demo__pct_adults_with_high_school_diploma,demo__pct_adults_with_some_college,demo__pct_adults_bachelors_or_higher,demo__birth_rate_per_1k,demo__death_rate_per_1k,health__pct_adult_obesity,health__pct_adult_smoking,health__pct_diabetes,health__pct_low_birthweight,health__pct_excessive_drinking,health__pct_physical_inacticity,health__air_pollution_particulate_matter,health__homicides_per_100k,health__motor_vehicle_crash_deaths_per_100k,health__pop_per_dentist,health__pop_per_primary_care_physician,yr,poverty_rate
2122,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.561,0.025,0.133,0.084,0.525,0.216,0.228,0.022,0.007,0.93,0.034,0,0.114624506,0.37055336,0.369565217,0.145256917,11,7,0.257,0.087,0.101,,0.151,0.263,10,,,1330,,a,10.8
2124,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.411,0.071,0.248,0.041,0.487,0.19,0.181,0.013,0.004,0.966,0.003,0.007,0.160518445,0.462612164,0.182452642,0.19441675,11,12,0.327,0.241,0.13,0.097,0.081,0.334,13,,16.68,2870,1169,b,20.5
2125,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.441,0.059,0.211,0.049,0.52,0.205,0.18,0.008,0.014,0.965,0,0.004,0.101694915,0.383848455,0.329012961,0.185443669,12,12,0.322,0.273,0.147,0.096,0.103,0.33,13,3.29,9.21,1940,1279,b,17.1
2126,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Mining-dependent,0.501,0.042,0.297,0.123,0.509,0.27,0.147,0.436,0.052,0.484,0,0.013,0.176233635,0.309164149,0.324269889,0.190332326,14,8,0.296,0.251,0.107,0.08,0.244,0.238,9,4.85,16.22,2320,1319,b,15.4
2127,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.663,0.025,0.194,0.13,0.494,0.226,0.217,0.081,0,0.906,0.007,0,0.062054934,0.328585961,0.418107833,0.191251272,10,9,0.323,0.122,0.11,0.09,0.144,0.324,13,,,990,1009,a,13.6
2132,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.571,0.048,0.123,0.088,0.505,0.215,0.236,0.03,0.004,0.948,0.003,0.01,0.105367793,0.364811133,0.333001988,0.196819086,10,12,0.308,,0.088,0.067,,0.222,13,,29.11,2910,8629,b,9
2133,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.385,0.055,0.286,0.105,0.516,0.254,0.153,0.05,0.283,0.65,0.001,0.001,0.205410822,0.27755511,0.323647295,0.193386774,14,11,0.365,0.207,0.146,0.11,0.071,0.36,12,8.21,32.99,2430,1889,b,25
2135,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Nonspecialized,0.307,0.164,0.277,0.086,0.508,0.235,0.132,0,0.855,0.139,0.007,0.005,0.232512315,0.365517241,0.237438424,0.16453202,13,11,0.449,0.175,0.179,0.177,0.085,0.384,11,,28.03,,2530,b,38.1
2137,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.509,0.055,0.19,0.064,0.515,0.237,0.17,0.018,0.049,0.9,0.005,0.008,0.156746032,0.381944444,0.267857143,0.193452381,13,11,0.284,0.235,0.084,0.089,0.11,0.325,10,,17.06,2150,1140,b,18.8
2138,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.523,0.04,0.125,0.03,0.507,0.244,0.132,0.134,0.089,0.612,0.004,0.15,0.065130261,0.219438878,0.196392786,0.519038076,10,7,0.204,0.098,0.067,0.064,0.133,0.224,11,0.62,4.69,1099,930,b,4.9
2141,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.412,0.059,0.291,0.129,0.515,0.237,0.162,0.04,0.01,0.64,0.214,0.002,0.18018018,0.398398398,0.288288288,0.133133133,14,13,0.36,0.31,0.133,0.081,0.107,0.36,11,5.5,16.41,3169,3179,a,24.3
2144,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.411,0.044,0.263,0.105,0.507,0.247,0.131,0.214,0.075,0.655,0.026,0.014,0.180904523,0.266331658,0.350753769,0.20201005,16,10,0.321,0.229,0.115,0.099,0.088,0.348,10,,21.55,2440,1879,b,16.8
2145,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.478,0.042,0.273,0.102,0.479,0.287,0.155,0.009,0,0.579,0.391,0,0.115035318,0.368314834,0.330978809,0.185671039,21,6,0.362,0.206,0.112,0.055,0.195,0.295,11,,38.1,,3799,b,25.1
2146,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Mining-dependent,0.404,0.062,0.192,0.083,0.467,0.205,0.156,0.02,0.047,0.913,0.001,0.004,0.148148148,0.421421421,0.299299299,0.131131131,11,11,0.307,0.247,0.136,0.076,0.161,0.322,14,,24.31,3529,2350,a,17.4
2147,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.452,0.047,0.185,0.093,0.501,0.248,0.115,0.159,0.059,0.709,0.022,0.029,0.063872255,0.214570858,0.370259481,0.351297405,14,6,0.22,0.171,0.059,0.096,0.154,0.161,13,3.4,8.19,1029,1760,a,11.2
2150,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.577,0.024,0.118,0.06,0.509,0.25,0.185,0.048,0.003,0.933,0.008,0.007,0.073852295,0.323353293,0.365269461,0.23752495,12,11,0.301,0.174,0.069,0.063,0.174,0.244,12,,,3269,2159,a,8.1
2153,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Farm-dependent,0.585,0.036,0.154,0.071,0.49,0.221,0.2,0.039,0.012,0.933,0.007,0.004,0.04964539,0.353596758,0.410334347,0.186423506,11,12,0.297,,0.094,,0.181,0.263,13,,,,2009,b,8.6
2157,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.433,0.064,0.259,0.051,0.504,0.245,0.158,0.157,0.043,0.784,0.021,0.002,0.25944334,0.373757455,0.258449304,0.108349901,12,12,0.336,0.243,0.124,0.089,,0.332,12,,26.21,4500,2110,a,20.7
2158,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.358,0.054,0.268,0.101,0.495,0.336,0.115,0.024,0.001,0.305,0.671,0.007,0.177777778,0.347474748,0.315151515,0.15959596,22,12,0.428,0.32,0.145,0.065,0.244,0.327,10,,110.45,4070,,b,38.7
2161,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.318,0.082,0.213,0.065,0.514,0.223,0.158,0.005,0.009,0.969,0.001,0.005,0.224752475,0.375247525,0.284158416,0.115841584,13,13,0.389,0.263,0.142,0.11,0.046,0.36,13,6.4,17.37,3900,1370,a,24.8
2162,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.464,0.06,0.147,0.052,0.5,0.212,0.191,0.023,0.041,0.922,0,0.013,0.112112112,0.445445445,0.23023023,0.212212212,10,12,0.313,0.229,0.113,0.074,0.132,0.272,14,1.7,17.23,1939,1350,b,15.2
2165,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.485,0.067,0.192,0.057,0.513,0.224,0.166,0.008,0.014,0.951,0,0.007,0.142997062,0.432908913,0.285994123,0.138099902,12,12,0.321,0.306,0.124,0.071,0.137,0.293,14,,11.29,2120,1989,b,17.2
2167,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.495,0.037,0.335,0.143,0.511,0.237,0.214,0.306,0.024,0.664,0.011,0.001,0.213562753,0.319838057,0.313765182,0.152834008,8,14,0.303,,0.117,0.089,,0.289,9,,,4210,2070,b,18.6
2168,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Farm-dependent,0.501,0.021,0.11,0.05,0.505,0.244,0.172,0.034,0.003,0.951,0.009,0.011,0.049295775,0.324949698,0.373239437,0.252515091,11,8,0.291,0.148,0.074,0.066,0.181,0.257,11,,21.92,2269,1280,a,7.4
2169,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.411,0.073,0.199,0.039,0.53,0.25,0.103,0.539,0.306,0.112,0.03,0.039,0.292246521,0.271371769,0.245526839,0.190854871,15,7,0.282,0.182,0.109,0.093,0.143,0.285,11,9.1,3.3,2079,2079,a,29.7
2176,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Farm-dependent,0.558,0.032,0.146,0.065,0.5,0.229,0.2,0.023,0.01,0.954,0.011,0,0.078549849,0.365558912,0.348439074,0.207452165,11,14,0.318,0.171,0.087,0.056,0.187,0.31,12,,,8360,4149,a,10.2
2179,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.43,0.054,0.298,0.14,0.507,0.246,0.18,0.183,0.043,0.74,0.003,0.016,0.126252505,0.255511022,0.408817635,0.209418838,11,8,0.294,,0.107,0.056,,0.281,9,,23.13,6739,1670,a,13.4
2182,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.536,0.053,0.199,0.11,0.505,0.249,0.108,0.184,0.1,0.633,0.008,0.051,0.080757727,0.198404786,0.318045862,0.402791625,13,6,0.208,0.15,0.059,0.103,0.165,0.17,13,3.13,7.65,1089,1270,b,11
2183,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Recreation,0.505,0.055,0.177,0.077,0.504,0.174,0.231,0.015,0.007,0.976,0.002,0.004,0.081188119,0.317821782,0.296039604,0.304950495,8,12,0.238,0.171,0.09,0.069,0.169,0.213,10,,17.67,2309,809,b,10.8
2184,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.411,0.063,0.245,0.057,0.484,0.23,0.16,0.039,0.113,0.839,0.015,0,0.15136226,0.425832492,0.299697276,0.123107972,10,12,0.347,0.276,0.108,0.074,0.093,0.343,12,5.31,29.65,5919,4110,b,18.9
2186,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.516,0.036,0.131,0.051,0.485,0.203,0.188,0.02,0.008,0.944,0.006,0.002,0.073,0.32,0.292,0.315,10,8,0.274,0.187,0.089,0.058,0.208,0.258,12,,,3010,1469,a,10.5
2187,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.432,0.022,0.171,0.067,0.418,0.188,0.197,0.021,0.01,0.88,0.073,0.009,0.121513944,0.370517928,0.317729084,0.190239044,10,12,0.298,0.2,0.088,0.065,0.155,0.268,12,,22.26,2340,1170,a,15.5
2188,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.511,0.04,0.216,0.1,0.514,0.23,0.198,0.013,0.005,0.968,0.006,0.006,0.096903097,0.463536464,0.308691309,0.130869131,12,14,0.327,0.114,0.123,0.078,,0.28,10,,35.79,3080,,a,17.2
2189,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.439,0.098,0.261,0.136,0.49,0.182,0.233,0.025,0.008,0.95,0.008,0.002,0.121975807,0.345766129,0.319556452,0.212701613,7,9,0.275,0.212,0.12,,0.175,0.228,10,,,1960,1980,b,15.1
2190,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.479,0.067,0.239,0.083,0.521,0.235,0.14,0.056,0.159,0.752,0.002,0.009,0.169306931,0.299009901,0.342574257,0.189108911,11,10,0.276,0.263,0.125,0.097,0.122,0.283,13,5.15,15.66,2069,1520,b,16.4
2195,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.47,0.042,0.053,0.017,0.5,0.238,0.155,0.15,0,0.745,0.015,0.066,0.027190332,0.108761329,0.214501511,0.649546828,10,6,0.183,0.097,0.076,0.098,0.115,0.16,10,,,1009,580,b,4.5
2196,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Recreation,0.472,0.067,0.184,0.096,0.495,0.171,0.282,0.008,0.009,0.857,0.112,0.004,0.070351759,0.318592965,0.348743719,0.262311558,9,13,0.299,0.185,0.105,0.063,0.253,0.223,11,,17.47,1010,1120,a,13.6
2199,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Recreation,0.485,0.037,0.326,0.162,0.508,0.217,0.201,0.197,0.014,0.761,0.01,0.006,0.14781746,0.321428571,0.302579365,0.228174603,11,10,0.276,0.253,0.101,0.072,0.121,0.266,9,,33.17,2220,2390,b,13.4
2200,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.623,0.039,0.222,0.142,0.488,0.228,0.206,0.034,0.003,0.955,0.009,0.005,0.070576541,0.317097416,0.34194831,0.270377734,10,4,0.325,,0.101,,0.163,0.367,13,,,,,b,16
2206,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.56,0.031,0.19,0.082,0.507,0.234,0.218,0.037,0.008,0.966,0.004,0.012,0.086,0.333,0.404,0.177,14,10,0.28,0.128,0.111,0.056,0.184,0.296,12,,24.11,6619,1649,b,14.9
2210,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.517,0.04,0.182,0.074,0.525,0.243,0.157,0.118,0.08,0.754,0.014,0.013,0.098522167,0.310344828,0.306403941,0.284729064,13,10,0.331,0.188,0.113,0.078,0.156,0.238,8,7.8,9.71,1669,1360,a,14.8
2211,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Nonspecialized,0.308,0.149,0.263,0.072,0.497,0.238,0.139,0,0.844,0.14,0,0.001,0.241617357,0.365877712,0.228796844,0.163708087,14,11,0.451,0.173,0.187,0.166,0.089,0.368,11,,22.59,,3809,a,39
2212,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Farm-dependent,0.522,0.033,0.205,0.118,0.486,0.23,0.23,0.015,0.006,0.966,0.001,0.006,0.081188119,0.384158416,0.387128713,0.147524753,14,9,0.321,0.1,0.091,0.058,0.214,0.324,12,,,,,a,12.2
2213,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.412,0.092,0.293,0.087,0.525,0.256,0.146,0.018,0.346,0.615,0.002,0,0.221327968,0.40945674,0.230382294,0.138832998,14,10,0.385,0.171,0.132,0.123,,0.341,12,,25.32,2740,1489,b,24.7
2216,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.641,0.025,0.183,0.086,0.511,0.207,0.259,0.017,0.011,0.962,0,0.002,0.072854291,0.46007984,0.304391218,0.162674651,14,9,0.32,0.085,0.114,0.11,0.11,0.311,9,,,899,920,a,13.4
2218,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.477,0.057,0.196,0.078,0.518,0.184,0.161,0.022,0.073,0.879,0,0.006,0.105682951,0.356929212,0.305084746,0.232303091,11,10,0.333,0.251,0.105,0.09,0.124,0.303,13,2.9,9.74,1800,1119,a,22.4
2220,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.392,0.054,0.37,0.179,0.509,0.288,0.131,0.41,0.095,0.47,0.028,0.008,0.271555996,0.294350842,0.28444004,0.149653122,16,8,0.29,,0.094,0.079,,0.242,10,6.2,22.63,2959,1810,a,20.3
2227,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.451,0.059,0.255,0.07,0.523,0.262,0.113,0.013,0.701,0.271,0.003,0.009,0.145544555,0.237623762,0.335643564,0.281188119,13,8,0.357,0.214,0.138,0.163,0.14,0.336,12,21,18.76,1150,1249,a,27.9
2231,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.511,0.07,0.156,0.03,0.494,0.227,0.165,0.083,0.019,0.878,0,0.013,0.112112112,0.371371371,0.353353353,0.163163163,10,11,0.294,0.221,0.102,0.075,0.244,0.228,12,1.5,14.08,2069,2349,a,12.4
2232,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.356,0.078,0.256,0.092,0.504,0.212,0.212,0.014,0.017,0.958,0.006,0,0.203629032,0.419354839,0.285282258,0.091733871,10,13,0.322,0.262,0.12,0.086,,0.339,11,,27.32,2740,4509,b,22.7
2234,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.481,0.07,0.094,0.042,0.501,0.216,0.18,0.026,0,0.925,0.02,0.01,0.083083083,0.39039039,0.33033033,0.196196196,10,9,0.271,0.18,0.098,0.064,0.234,0.209,12,,12.04,1270,540,b,12
2235,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.384,0.087,0.285,0.078,0.521,0.258,0.148,0.004,0.381,0.599,0.003,0,0.235353535,0.367676768,0.267676768,0.129292929,14,11,0.362,0.184,0.134,0.142,0.086,0.355,12,10.89,30.3,10389,2940,b,23.6
2236,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.489,0.036,0.182,0.126,0.512,0.248,0.197,0.137,0.005,0.829,0.008,0.01,0.030753968,0.302579365,0.348214286,0.318452381,8,4,0.282,,0.123,,,0.284,10,,,,,a,7.9
2238,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Farm-dependent,0.367,0.086,0.255,0.081,0.514,0.227,0.205,0.04,0.326,0.618,0.007,0.005,0.17641129,0.407258065,0.263104839,0.153225807,11,13,0.289,0.168,0.145,0.102,,0.32,12,,34.02,1780,889,a,25.1
2240,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.488,0.055,0.177,0.057,0.51,0.223,0.175,0.019,0.011,0.959,0,0,0.136595311,0.47196738,0.245667686,0.145769623,12,11,0.346,0.213,0.094,0.081,0.123,0.323,14,,10.74,2980,2190,a,13.3
